fname,paras,para_windows,para_windows_proc,annotations,annot_count
77112358-Jaggu-Rental-Agreemnt  ,"Fittings: 1-Fan, 1-Geyser.","All the piece and parcel of the property bearing Ground Floor in the premises 1^0.415,8* Cross,29th Main, BTM 2nd Stage,E.W.S,Bangalore-560076. Consisting of: One hall, Kitchen, bathroom and lavatory with RCC roofing. Fittings: 1-Fan, 1-Geyser.","all the piece and parcel of the property bearing ground floor in the premises 1^0.415,8* cross,29th main, btm 2nd stage,e.w.s,bangalore-560076. consisting of: one hall, kitchen, bathroom and lavatory with rcc roofing. fittings: 1-fan, 1-geyser.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
77112358-Jaggu-Rental-Agreemnt  ,"IN WITNESS WHEREOF both the parties Lessor and Lessee have signed this RENTAL AGREEMENT made on the day,month and year first written at Bangalore..","Consisting of: One hall, Kitchen, bathroom and lavatory with RCC roofing. Fittings: 1-Fan, 1-Geyser. IN WITNESS WHEREOF both the parties Lessor and Lessee have signed this RENTAL AGREEMENT made on the day,month and year first written at Bangalore..","consisting of: one hall, kitchen, bathroom and lavatory with rcc roofing. fittings: 1-fan, 1-geyser. in witness whereof both the parties lessor and lessee have signed this rental agreement made on the day,month and year first written at bangalore..","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
77112358-Jaggu-Rental-Agreemnt  ,WITNESSES :,"Fittings: 1-Fan, 1-Geyser. IN WITNESS WHEREOF both the parties Lessor and Lessee have signed this RENTAL AGREEMENT made on the day,month and year first written at Bangalore.. WITNESSES :","fittings: 1-fan, 1-geyser. in witness whereof both the parties lessor and lessee have signed this rental agreement made on the day,month and year first written at bangalore.. witnesses :","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
77112358-Jaggu-Rental-Agreemnt  ,1),"IN WITNESS WHEREOF both the parties Lessor and Lessee have signed this RENTAL AGREEMENT made on the day,month and year first written at Bangalore.. WITNESSES : 1)","in witness whereof both the parties lessor and lessee have signed this rental agreement made on the day,month and year first written at bangalore.. witnesses : 1)","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
77112358-Jaggu-Rental-Agreemnt  ,LESSOR(OWNER),WITNESSES : 1) LESSOR(OWNER),witnesses : 1) lessor(owner),"['O', 'O', 'O', 'O']",1
77112358-Jaggu-Rental-Agreemnt  ,LESSEE(TENANT),1) LESSOR(OWNER) LESSEE(TENANT),1) lessor(owner) lessee(tenant),"['O', 'O', 'O']",1
81655723-Rental-Agreement  ,RENTAL AGREEMENT,RENTAL AGREEMENT,rental agreement,"['O', 'O']",1
81655723-Rental-Agreement  ,Parties,RENTAL AGREEMENT Parties,rental agreement parties,"['O', 'O', 'O']",1
81655723-Rental-Agreement  ,"The parties to this agreement are LEE MING. IC 521212-01-6009 hereinafter called “landlord,” and JIMMY SINAU. IC 850419-13-5213 herinafter called “tenant.”","RENTAL AGREEMENT Parties The parties to this agreement are LEE MING. IC 521212-01-6009 hereinafter called “landlord,” and JIMMY SINAU. IC 850419-13-5213 herinafter called “tenant.”","rental agreement parties the parties to this agreement are lee ming. ic 521212-01-6009 hereinafter called “landlord,” and jimmy sinau. ic 850419-13-5213 herinafter called “tenant.”","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-P1', 'I-P1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-P2', 'I-P2', 'O', 'O', 'O', 'O', 'O', 'O']",5
81655723-Rental-Agreement  ,Property,"Parties The parties to this agreement are LEE MING. IC 521212-01-6009 hereinafter called “landlord,” and JIMMY SINAU. IC 850419-13-5213 herinafter called “tenant.” Property","parties the parties to this agreement are lee ming. ic 521212-01-6009 hereinafter called “landlord,” and jimmy sinau. ic 850419-13-5213 herinafter called “tenant.” property","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-P1', 'I-P1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-P2', 'I-P2', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",5
81655723-Rental-Agreement  ,Landlord hereby lets the following property to tenant for the term of this agreement: (a) the real property known as:,"The parties to this agreement are LEE MING. IC 521212-01-6009 hereinafter called “landlord,” and JIMMY SINAU. IC 850419-13-5213 herinafter called “tenant.” Property Landlord hereby lets the following property to tenant for the term of this agreement: (a) the real property known as:","the parties to this agreement are lee ming. ic 521212-01-6009 hereinafter called “landlord,” and jimmy sinau. ic 850419-13-5213 herinafter called “tenant.” property landlord hereby lets the following property to tenant for the term of this agreement: (a) the real property known as:","['O', 'O', 'O', 'O', 'O', 'O', 'B-P1', 'I-P1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-P2', 'I-P2', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",5
81655723-Rental-Agreement  ,"58-01-02, Jalan pulai 45. Taman pulai utama, 81300 Skudai.","Property Landlord hereby lets the following property to tenant for the term of this agreement: (a) the real property known as: 58-01-02, Jalan pulai 45. Taman pulai utama, 81300 Skudai.","property landlord hereby lets the following property to tenant for the term of this agreement: (a) the real property known as: 58-01-02, jalan pulai 45. taman pulai utama, 81300 skudai.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
81655723-Rental-Agreement  ,Term,"Landlord hereby lets the following property to tenant for the term of this agreement: (a) the real property known as: 58-01-02, Jalan pulai 45. Taman pulai utama, 81300 Skudai. Term","landlord hereby lets the following property to tenant for the term of this agreement: (a) the real property known as: 58-01-02, jalan pulai 45. taman pulai utama, 81300 skudai. term","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
81655723-Rental-Agreement  ,This agreement shall run from 1-8-2011 to 1-8-2012.,"58-01-02, Jalan pulai 45. Taman pulai utama, 81300 Skudai. Term This agreement shall run from 1-8-2011 to 1-8-2012.","58-01-02, jalan pulai 45. taman pulai utama, 81300 skudai. term this agreement shall run from 1-8-2011 to 1-8-2012.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
81655723-Rental-Agreement  ,Rent,Term This agreement shall run from 1-8-2011 to 1-8-2012. Rent,term this agreement shall run from 1-8-2011 to 1-8-2012. rent,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
81655723-Rental-Agreement  ,The monthly rental for said property shall be RM 450 due and payable by check by the First day of each month.,This agreement shall run from 1-8-2011 to 1-8-2012. Rent The monthly rental for said property shall be RM 450 due and payable by check by the First day of each month.,this agreement shall run from 1-8-2011 to 1-8-2012. rent the monthly rental for said property shall be rm 450 due and payable by check by the first day of each month.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
81655723-Rental-Agreement  ,Deposits,Rent The monthly rental for said property shall be RM 450 due and payable by check by the First day of each month. Deposits,rent the monthly rental for said property shall be rm 450 due and payable by check by the first day of each month. deposits,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
81655723-Rental-Agreement  ,"Tenant will pay the following deposits and/or fees: Deposit: RM450, Utilities :RM450","The monthly rental for said property shall be RM 450 due and payable by check by the First day of each month. Deposits Tenant will pay the following deposits and/or fees: Deposit: RM450, Utilities :RM450","the monthly rental for said property shall be rm 450 due and payable by check by the first day of each month. deposits tenant will pay the following deposits and/or fees: deposit: rm450, utilities :rm450","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
81655723-Rental-Agreement  ,"This amount will be refunded within three weeks following the termination of the tenancy; unpaid rent, charges for damages beyond normal wear and tear, and costs for reasonable cleaning may be deducted.","Deposits Tenant will pay the following deposits and/or fees: Deposit: RM450, Utilities :RM450 This amount will be refunded within three weeks following the termination of the tenancy; unpaid rent, charges for damages beyond normal wear and tear, and costs for reasonable cleaning may be deducted.","deposits tenant will pay the following deposits and/or fees: deposit: rm450, utilities :rm450 this amount will be refunded within three weeks following the termination of the tenancy; unpaid rent, charges for damages beyond normal wear and tear, and costs for reasonable cleaning may be deducted.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
81655723-Rental-Agreement  ,"In addition, it is agreed:","Tenant will pay the following deposits and/or fees: Deposit: RM450, Utilities :RM450 This amount will be refunded within three weeks following the termination of the tenancy; unpaid rent, charges for damages beyond normal wear and tear, and costs for reasonable cleaning may be deducted. In addition, it is agreed:","tenant will pay the following deposits and/or fees: deposit: rm450, utilities :rm450 this amount will be refunded within three weeks following the termination of the tenancy; unpaid rent, charges for damages beyond normal wear and tear, and costs for reasonable cleaning may be deducted. in addition, it is agreed:","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
81655723-Rental-Agreement  ,"Tenant shall not lease, sublease or assign the premises without the prior written consent of the landlord (but this consent shall not be withheld unreasonably).","This amount will be refunded within three weeks following the termination of the tenancy; unpaid rent, charges for damages beyond normal wear and tear, and costs for reasonable cleaning may be deducted. In addition, it is agreed: Tenant shall not lease, sublease or assign the premises without the prior written consent of the landlord (but this consent shall not be withheld unreasonably).","this amount will be refunded within three weeks following the termination of the tenancy; unpaid rent, charges for damages beyond normal wear and tear, and costs for reasonable cleaning may be deducted. in addition, it is agreed: tenant shall not lease, sublease or assign the premises without the prior written consent of the landlord (but this consent shall not be withheld unreasonably).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
81655723-Rental-Agreement  ,"Landlord may enter the premises at reasonable times for the purpose of inspection, maintenance or repair, and to show the premises to buyers or prospective tenants. In all instances, except those of emergency or abandonment, the landlord shall give tenant reasonable notice (at least one day) prior to such an entry.","In addition, it is agreed: Tenant shall not lease, sublease or assign the premises without the prior written consent of the landlord (but this consent shall not be withheld unreasonably). Landlord may enter the premises at reasonable times for the purpose of inspection, maintenance or repair, and to show the premises to buyers or prospective tenants. In all instances, except those of emergency or abandonment, the landlord shall give tenant reasonable notice (at least one day) prior to such an entry.","in addition, it is agreed: tenant shall not lease, sublease or assign the premises without the prior written consent of the landlord (but this consent shall not be withheld unreasonably). landlord may enter the premises at reasonable times for the purpose of inspection, maintenance or repair, and to show the premises to buyers or prospective tenants. in all instances, except those of emergency or abandonment, the landlord shall give tenant reasonable notice (at least one day) prior to such an entry.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
81655723-Rental-Agreement  ,"Tenant agrees to occupy the premises and shall keep the same in good condition, reasonable wear and tear excepted, and shall not make any alterations thereon without the written consent of the landlord.","Tenant shall not lease, sublease or assign the premises without the prior written consent of the landlord (but this consent shall not be withheld unreasonably). Landlord may enter the premises at reasonable times for the purpose of inspection, maintenance or repair, and to show the premises to buyers or prospective tenants. In all instances, except those of emergency or abandonment, the landlord shall give tenant reasonable notice (at least one day) prior to such an entry. Tenant agrees to occupy the premises and shall keep the same in good condition, reasonable wear and tear excepted, and shall not make any alterations thereon without the written consent of the landlord.","tenant shall not lease, sublease or assign the premises without the prior written consent of the landlord (but this consent shall not be withheld unreasonably). landlord may enter the premises at reasonable times for the purpose of inspection, maintenance or repair, and to show the premises to buyers or prospective tenants. in all instances, except those of emergency or abandonment, the landlord shall give tenant reasonable notice (at least one day) prior to such an entry. tenant agrees to occupy the premises and shall keep the same in good condition, reasonable wear and tear excepted, and shall not make any alterations thereon without the written consent of the landlord.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
81655723-Rental-Agreement  ,Tenant agrees not to use the premises in such a manner as to disturb the peace and quiet of other tenants in the building. Tenant further agrees not to maintain a public nuisance and not conduct business or commercial activities on the premises.,"Landlord may enter the premises at reasonable times for the purpose of inspection, maintenance or repair, and to show the premises to buyers or prospective tenants. In all instances, except those of emergency or abandonment, the landlord shall give tenant reasonable notice (at least one day) prior to such an entry. Tenant agrees to occupy the premises and shall keep the same in good condition, reasonable wear and tear excepted, and shall not make any alterations thereon without the written consent of the landlord. Tenant agrees not to use the premises in such a manner as to disturb the peace and quiet of other tenants in the building. Tenant further agrees not to maintain a public nuisance and not conduct business or commercial activities on the premises.","landlord may enter the premises at reasonable times for the purpose of inspection, maintenance or repair, and to show the premises to buyers or prospective tenants. in all instances, except those of emergency or abandonment, the landlord shall give tenant reasonable notice (at least one day) prior to such an entry. tenant agrees to occupy the premises and shall keep the same in good condition, reasonable wear and tear excepted, and shall not make any alterations thereon without the written consent of the landlord. tenant agrees not to use the premises in such a manner as to disturb the peace and quiet of other tenants in the building. tenant further agrees not to maintain a public nuisance and not conduct business or commercial activities on the premises.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
81655723-Rental-Agreement  ,"Tenant shall, upon termination of this agreement, vacated and return dwelling in the same condition that it was received, less reasonable wear and tear, and other damages beyond the Tenant’s control.","Tenant agrees to occupy the premises and shall keep the same in good condition, reasonable wear and tear excepted, and shall not make any alterations thereon without the written consent of the landlord. Tenant agrees not to use the premises in such a manner as to disturb the peace and quiet of other tenants in the building. Tenant further agrees not to maintain a public nuisance and not conduct business or commercial activities on the premises. Tenant shall, upon termination of this agreement, vacated and return dwelling in the same condition that it was received, less reasonable wear and tear, and other damages beyond the Tenant’s control.","tenant agrees to occupy the premises and shall keep the same in good condition, reasonable wear and tear excepted, and shall not make any alterations thereon without the written consent of the landlord. tenant agrees not to use the premises in such a manner as to disturb the peace and quiet of other tenants in the building. tenant further agrees not to maintain a public nuisance and not conduct business or commercial activities on the premises. tenant shall, upon termination of this agreement, vacated and return dwelling in the same condition that it was received, less reasonable wear and tear, and other damages beyond the tenant’s control.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
81655723-Rental-Agreement  ,"In a dispute between landlord and tenant which gives rise to any action in court, the losing party will pay the court costs and reasonable attorney fees of the successful party.","Tenant agrees not to use the premises in such a manner as to disturb the peace and quiet of other tenants in the building. Tenant further agrees not to maintain a public nuisance and not conduct business or commercial activities on the premises. Tenant shall, upon termination of this agreement, vacated and return dwelling in the same condition that it was received, less reasonable wear and tear, and other damages beyond the Tenant’s control. In a dispute between landlord and tenant which gives rise to any action in court, the losing party will pay the court costs and reasonable attorney fees of the successful party.","tenant agrees not to use the premises in such a manner as to disturb the peace and quiet of other tenants in the building. tenant further agrees not to maintain a public nuisance and not conduct business or commercial activities on the premises. tenant shall, upon termination of this agreement, vacated and return dwelling in the same condition that it was received, less reasonable wear and tear, and other damages beyond the tenant’s control. in a dispute between landlord and tenant which gives rise to any action in court, the losing party will pay the court costs and reasonable attorney fees of the successful party.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
81655723-Rental-Agreement  ,"We, the undersigned, agree to this Rental Agreement:","Tenant shall, upon termination of this agreement, vacated and return dwelling in the same condition that it was received, less reasonable wear and tear, and other damages beyond the Tenant’s control. In a dispute between landlord and tenant which gives rise to any action in court, the losing party will pay the court costs and reasonable attorney fees of the successful party. We, the undersigned, agree to this Rental Agreement:","tenant shall, upon termination of this agreement, vacated and return dwelling in the same condition that it was received, less reasonable wear and tear, and other damages beyond the tenant’s control. in a dispute between landlord and tenant which gives rise to any action in court, the losing party will pay the court costs and reasonable attorney fees of the successful party. we, the undersigned, agree to this rental agreement:","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
95421373-Agreement  ,AGREEMENT OF RENTAL LEASE,AGREEMENT OF RENTAL LEASE,agreement of rental lease,"['O', 'O', 'O', 'O']",1
95421373-Agreement  ,THIS AGREEMENT OF RENTAL LEASE made and entered into on this the 15th day of February 2012 (15.02.2012).,AGREEMENT OF RENTAL LEASE THIS AGREEMENT OF RENTAL LEASE made and entered into on this the 15th day of February 2012 (15.02.2012).,agreement of rental lease this agreement of rental lease made and entered into on this the 15th day of february 2012 (15.02.2012).,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
95421373-Agreement  ,By and between,AGREEMENT OF RENTAL LEASE THIS AGREEMENT OF RENTAL LEASE made and entered into on this the 15th day of February 2012 (15.02.2012). By and between,agreement of rental lease this agreement of rental lease made and entered into on this the 15th day of february 2012 (15.02.2012). by and between,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1
95421373-Agreement  ,"Mr M.SANTOSH S/O.M.DATTATREYA SASTRY, aged 31 years, having permanent residence at Flat	FI,Golden","THIS AGREEMENT OF RENTAL LEASE made and entered into on this the 15th day of February 2012 (15.02.2012). By and between Mr M.SANTOSH S/O.M.DATTATREYA SASTRY, aged 31 years, having permanent residence at Flat	FI,Golden","this agreement of rental lease made and entered into on this the 15th day of february 2012 (15.02.2012). by and between mr m.santosh s/o.m.dattatreya sastry, aged 31 years, having permanent residence at flat	fi,golden","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-P1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",2
95421373-Agreement  ,"pearl,No:3,V.O.C.Street,Near SAN Academy School,Padmavathy Nagar,Velachery,Chennai-600042., hereinafter referred to as the “LANDLORD” (Which term shall mean and include her legal heirs, executors, administrators, legal representatives and assigns) of ONE PART.","By and between Mr M.SANTOSH S/O.M.DATTATREYA SASTRY, aged 31 years, having permanent residence at Flat	FI,Golden pearl,No:3,V.O.C.Street,Near SAN Academy School,Padmavathy Nagar,Velachery,Chennai-600042., hereinafter referred to as the “LANDLORD” (Which term shall mean and include her legal heirs, executors, administrators, legal representatives and assigns) of ONE PART.","by and between mr m.santosh s/o.m.dattatreya sastry, aged 31 years, having permanent residence at flat	fi,golden pearl,no:3,v.o.c.street,near san academy school,padmavathy nagar,velachery,chennai-600042., hereinafter referred to as the “landlord” (which term shall mean and include her legal heirs, executors, administrators, legal representatives and assigns) of one part.","['O', 'O', 'O', 'O', 'O', 'B-P1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",2
95421373-Agreement  ,AND,"Mr M.SANTOSH S/O.M.DATTATREYA SASTRY, aged 31 years, having permanent residence at Flat	FI,Golden pearl,No:3,V.O.C.Street,Near SAN Academy School,Padmavathy Nagar,Velachery,Chennai-600042., hereinafter referred to as the “LANDLORD” (Which term shall mean and include her legal heirs, executors, administrators, legal representatives and assigns) of ONE PART. AND","mr m.santosh s/o.m.dattatreya sastry, aged 31 years, having permanent residence at flat	fi,golden pearl,no:3,v.o.c.street,near san academy school,padmavathy nagar,velachery,chennai-600042., hereinafter referred to as the “landlord” (which term shall mean and include her legal heirs, executors, administrators, legal representatives and assigns) of one part. and","['O', 'O', 'B-P1', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",2
